model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
deberta-base,SUM-NS_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5380846808544392), 'wmean': np.float64(0.5358745279413001)}, 'spearman': {'mean': np.float64(0.5377830923814239), 'wmean': np.float64(0.5383129683925748)}}","{'pearson': {'mean': np.float64(0.543810447419336), 'wmean': np.float64(0.577014159529963)}, 'spearman': {'mean': np.float64(0.548654998068112), 'wmean': np.float64(0.5771864141863087)}}","{'pearson': {'mean': np.float64(0.6148791543807167), 'wmean': np.float64(0.6286318111576653)}, 'spearman': {'mean': np.float64(0.5997061840311814), 'wmean': np.float64(0.6120793139595628)}}","{'pearson': {'mean': np.float64(0.7023140857219662), 'wmean': np.float64(0.7094539823738106)}, 'spearman': {'mean': np.float64(0.7062959383621544), 'wmean': np.float64(0.7134154603483909)}}","{'pearson': {'mean': np.float64(0.6279624368500758), 'wmean': np.float64(0.636615311265788)}, 'spearman': {'mean': np.float64(0.6393877158216958), 'wmean': np.float64(0.6484057417540225)}}","{'devpearson': np.float64(0.5641287713988312), 'pearson': np.float64(0.5724576104692198), 'spearman': np.float64(0.5437093471800549), 'mse': 1.7701498222913488, 'yhat': array([1.52442561, 1.18271276, 1.0248251 , ..., 4.        , 4.        ,
       4.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5276136724749694), 'pearson': np.float64(0.6105498447029698), 'spearman': np.float64(0.42005544545435813), 'mse': 0.728174051283044, 'yhat': array([3.13976115, 3.7163201 , 1.02348646, ..., 4.        , 4.        ,
       4.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX-NS_LYR-4,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.4742526387372303), 'wmean': np.float64(0.46907788871076)}, 'spearman': {'mean': np.float64(0.5121431904168621), 'wmean': np.float64(0.511732144722088)}}","{'pearson': {'mean': np.float64(0.4122660428084283), 'wmean': np.float64(0.49797200581550227)}, 'spearman': {'mean': np.float64(0.4202616998769663), 'wmean': np.float64(0.4998814846936172)}}","{'pearson': {'mean': np.float64(0.5654779500411578), 'wmean': np.float64(0.5677896971507195)}, 'spearman': {'mean': np.float64(0.5623197233571436), 'wmean': np.float64(0.5668440144657221)}}","{'pearson': {'mean': np.float64(0.6034500071659201), 'wmean': np.float64(0.6281070860223265)}, 'spearman': {'mean': np.float64(0.6160039663735463), 'wmean': np.float64(0.6407742170276102)}}","{'pearson': {'mean': np.float64(0.5101639694147897), 'wmean': np.float64(0.5178970673867451)}, 'spearman': {'mean': np.float64(0.5560586093500567), 'wmean': np.float64(0.5648830414733798)}}","{'devpearson': np.float64(0.6929441207040299), 'pearson': np.float64(0.5960170573539859), 'spearman': np.float64(0.5994146916226211), 'mse': 1.5187514638734536, 'yhat': array([1.14599569, 1.73172822, 1.92568171, ..., 3.83213738, 3.73001335,
       3.91488352], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8066540405390817), 'pearson': np.float64(0.8188419482085969), 'spearman': np.float64(0.7568849130410761), 'mse': 0.33532756610038245, 'yhat': array([2.97223806, 3.92242188, 1.11574424, ..., 2.96581726, 4.52835966,
       4.71378224], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.16867585476475258), 'wmean': np.float64(0.15709152154161055)}, 'spearman': {'mean': np.float64(0.23454694700601064), 'wmean': np.float64(0.21072966377677246)}}","{'pearson': {'mean': np.float64(0.04542821241410531), 'wmean': np.float64(0.049953225165459914)}, 'spearman': {'mean': np.float64(0.1046975677755108), 'wmean': np.float64(0.10860941949694279)}}","{'pearson': {'mean': np.float64(0.11188854443831091), 'wmean': np.float64(0.11002971309769588)}, 'spearman': {'mean': np.float64(0.15944242911465756), 'wmean': np.float64(0.1622802325634512)}}","{'pearson': {'mean': np.float64(0.14315119177532282), 'wmean': np.float64(0.14908421183432494)}, 'spearman': {'mean': np.float64(0.20171031776321047), 'wmean': np.float64(0.2088158992419125)}}","{'pearson': {'mean': np.float64(0.2150422132527757), 'wmean': np.float64(0.2239357284220467)}, 'spearman': {'mean': np.float64(0.2990791825525857), 'wmean': np.float64(0.31034570923145127)}}","{'devpearson': np.float64(0.28589010967195094), 'pearson': np.float64(0.21622435316215388), 'spearman': np.float64(0.21632979786689752), 'mse': 2.3806442797326, 'yhat': array([2.49426775, 2.87598604, 3.15953408, ..., 3.02199841, 3.19522715,
       3.18266568], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.387184150071428), 'pearson': np.float64(0.414463730551313), 'spearman': np.float64(0.44467972692985264), 'mse': 0.8465627103759128, 'yhat': array([3.44551764, 3.53764514, 3.42167381, ..., 3.01256574, 3.88426184,
       3.98577076], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.538613073191109), 'wmean': np.float64(0.5327986026381019)}, 'spearman': {'mean': np.float64(0.5424593701502949), 'wmean': np.float64(0.5386125306654492)}}","{'pearson': {'mean': np.float64(0.5387626163010063), 'wmean': np.float64(0.5722654518798879)}, 'spearman': {'mean': np.float64(0.54452885723903), 'wmean': np.float64(0.5726052538098314)}}","{'pearson': {'mean': np.float64(0.6069844326994464), 'wmean': np.float64(0.6208053277183386)}, 'spearman': {'mean': np.float64(0.5886010527110044), 'wmean': np.float64(0.6011285052659715)}}","{'pearson': {'mean': np.float64(0.700349343734235), 'wmean': np.float64(0.7050736014269473)}, 'spearman': {'mean': np.float64(0.7035220720462645), 'wmean': np.float64(0.7081583243634394)}}","{'pearson': {'mean': np.float64(0.6315963116639998), 'wmean': np.float64(0.6411408507830907)}, 'spearman': {'mean': np.float64(0.6397672318109124), 'wmean': np.float64(0.6497722875922154)}}","{'devpearson': np.float64(0.7439528408146248), 'pearson': np.float64(0.6927129327819583), 'spearman': np.float64(0.6861869338520284), 'mse': 1.3465663225606375, 'yhat': array([1.33359505, 1.35911013, 1.86358602, ..., 3.44883739, 3.62451888,
       4.0438464 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.788555074320559), 'pearson': np.float64(0.8269186109726242), 'spearman': np.float64(0.7665669920519661), 'mse': 0.3253344074325363, 'yhat': array([3.13995838, 4.63175619, 1.15162551, ..., 3.27729425, 4.46380602,
       4.61519426], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5386130594152125), 'wmean': np.float64(0.5327985957029889)}, 'spearman': {'mean': np.float64(0.5424467919395208), 'wmean': np.float64(0.5386020769565399)}}","{'pearson': {'mean': np.float64(0.5387626651441252), 'wmean': np.float64(0.5722654809655613)}, 'spearman': {'mean': np.float64(0.54452885723903), 'wmean': np.float64(0.5726052538098314)}}","{'pearson': {'mean': np.float64(0.606984435635562), 'wmean': np.float64(0.6208053363693027)}, 'spearman': {'mean': np.float64(0.5886010527110044), 'wmean': np.float64(0.6011285052659715)}}","{'pearson': {'mean': np.float64(0.7003493432534971), 'wmean': np.float64(0.705073604460586)}, 'spearman': {'mean': np.float64(0.7035230496457461), 'wmean': np.float64(0.7081595463627912)}}","{'pearson': {'mean': np.float64(0.6315963227580077), 'wmean': np.float64(0.6411408610560405)}, 'spearman': {'mean': np.float64(0.6397672060269829), 'wmean': np.float64(0.6497722605256114)}}","{'devpearson': np.float64(0.6144524665441797), 'pearson': np.float64(0.5286806390237319), 'spearman': np.float64(0.5166704784381531), 'mse': 2.137182391048314, 'yhat': array([1.        , 1.        , 1.00000007, ..., 4.        , 4.        ,
       4.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.40564488883276767), 'pearson': np.float64(0.37502684555892596), 'spearman': np.float64(0.4081219708019454), 'mse': 0.877717147718587, 'yhat': array([3.35630131, 3.80497251, 3.1429475 , ..., 3.        , 3.        ,
       3.00049382], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.501615086393084), 'wmean': np.float64(0.49556529977306374)}, 'spearman': {'mean': np.float64(0.5179073201831741), 'wmean': np.float64(0.5155946759750722)}}","{'pearson': {'mean': np.float64(0.4371023699372147), 'wmean': np.float64(0.519318767041011)}, 'spearman': {'mean': np.float64(0.4360767603760449), 'wmean': np.float64(0.5148396847561628)}}","{'pearson': {'mean': np.float64(0.5785687103771636), 'wmean': np.float64(0.5843790805343818)}, 'spearman': {'mean': np.float64(0.5707754165526672), 'wmean': np.float64(0.5780041349038292)}}","{'pearson': {'mean': np.float64(0.6274147285953775), 'wmean': np.float64(0.6470707593077414)}, 'spearman': {'mean': np.float64(0.6379495396706847), 'wmean': np.float64(0.6567723816332094)}}","{'pearson': {'mean': np.float64(0.548195143317687), 'wmean': np.float64(0.5567654729390769)}, 'spearman': {'mean': np.float64(0.5769560730871613), 'wmean': np.float64(0.5860027692025577)}}","{'devpearson': np.float64(0.6930958729360045), 'pearson': np.float64(0.612223978836479), 'spearman': np.float64(0.6122224620423374), 'mse': 1.474874612772346, 'yhat': array([1.49810559, 1.78954255, 2.79270341, ..., 3.50533687, 3.44278096,
       3.99051598], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.811835406407971), 'pearson': np.float64(0.8193260507869845), 'spearman': np.float64(0.7608226018151839), 'mse': 0.3351235090781759, 'yhat': array([3.03463293, 4.31762314, 1.15923997, ..., 3.07926434, 4.72761629,
       4.50105862], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG-NS_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.535640341760139), 'wmean': np.float64(0.5308509111445705)}, 'spearman': {'mean': np.float64(0.5361832967075244), 'wmean': np.float64(0.5335225009600737)}}","{'pearson': {'mean': np.float64(0.5439879119378869), 'wmean': np.float64(0.5736806403870388)}, 'spearman': {'mean': np.float64(0.5487070286752251), 'wmean': np.float64(0.574005080455043)}}","{'pearson': {'mean': np.float64(0.6090243424468772), 'wmean': np.float64(0.6233477707094814)}, 'spearman': {'mean': np.float64(0.5907110137454855), 'wmean': np.float64(0.6040206794112394)}}","{'pearson': {'mean': np.float64(0.7032220297662539), 'wmean': np.float64(0.7075730421285177)}, 'spearman': {'mean': np.float64(0.706508132096852), 'wmean': np.float64(0.7108492042465833)}}","{'pearson': {'mean': np.float64(0.6308834441248895), 'wmean': np.float64(0.6406928944793516)}, 'spearman': {'mean': np.float64(0.6422847641377857), 'wmean': np.float64(0.6522869132392317)}}","{'devpearson': np.float64(0.7358380338349676), 'pearson': np.float64(0.6875745312257899), 'spearman': np.float64(0.6818174032667217), 'mse': 1.3331332483101817, 'yhat': array([1.5000038 , 1.41961431, 1.75821687, ..., 3.33950808, 3.6189722 ,
       3.87347656], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7877358051438588), 'pearson': np.float64(0.8266278500577632), 'spearman': np.float64(0.7651261843780002), 'mse': 0.3249994359258364, 'yhat': array([3.39880266, 4.74287536, 1.08228296, ..., 3.31573342, 4.41263558,
       4.53923524], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM-NS_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5356403329328915), 'wmean': np.float64(0.5308509011976549)}, 'spearman': {'mean': np.float64(0.5362518119514184), 'wmean': np.float64(0.5335655683895589)}}","{'pearson': {'mean': np.float64(0.5439879427760074), 'wmean': np.float64(0.5736806596042482)}, 'spearman': {'mean': np.float64(0.5487046097590835), 'wmean': np.float64(0.574002366982975)}}","{'pearson': {'mean': np.float64(0.6090243450674322), 'wmean': np.float64(0.6233477730228804)}, 'spearman': {'mean': np.float64(0.5907110137454855), 'wmean': np.float64(0.6040206794112394)}}","{'pearson': {'mean': np.float64(0.7032220440031157), 'wmean': np.float64(0.7075730572157827)}, 'spearman': {'mean': np.float64(0.7065102832788746), 'wmean': np.float64(0.7108505504369441)}}","{'pearson': {'mean': np.float64(0.6308834596989629), 'wmean': np.float64(0.6406929089186603)}, 'spearman': {'mean': np.float64(0.6422847382741729), 'wmean': np.float64(0.6522868860889806)}}","{'devpearson': np.float64(0.5903958412234939), 'pearson': np.float64(0.5409040180187288), 'spearman': np.float64(0.5265765889558643), 'mse': 2.070065154345872, 'yhat': array([1.        , 1.00087238, 1.00016136, ..., 4.        , 4.        ,
       4.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5753189804065473), 'pearson': np.float64(0.6223923788659744), 'spearman': np.float64(0.33990705921247544), 'mse': 0.7094229871514991, 'yhat': array([3.99999289, 3.99973791, 1.00000092, ..., 4.        , 4.        ,
       4.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX-NS_LYR-5,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.4657299974837309), 'wmean': np.float64(0.46138119907282327)}, 'spearman': {'mean': np.float64(0.5075139353782754), 'wmean': np.float64(0.5054902330194837)}}","{'pearson': {'mean': np.float64(0.4245717118284131), 'wmean': np.float64(0.5080235181537363)}, 'spearman': {'mean': np.float64(0.4252612614859628), 'wmean': np.float64(0.5052781543426216)}}","{'pearson': {'mean': np.float64(0.5636205731666958), 'wmean': np.float64(0.5675037752709543)}, 'spearman': {'mean': np.float64(0.5598190214355228), 'wmean': np.float64(0.5652080905467622)}}","{'pearson': {'mean': np.float64(0.6106551728800476), 'wmean': np.float64(0.6299493849786246)}, 'spearman': {'mean': np.float64(0.626759073612885), 'wmean': np.float64(0.6450266198821529)}}","{'pearson': {'mean': np.float64(0.5206893294061933), 'wmean': np.float64(0.5284003864612742)}, 'spearman': {'mean': np.float64(0.567590376958655), 'wmean': np.float64(0.5759766926525939)}}","{'devpearson': np.float64(0.6904341109473859), 'pearson': np.float64(0.6011634762725577), 'spearman': np.float64(0.6012250761240806), 'mse': 1.506758920999626, 'yhat': array([1.43730162, 1.93951915, 2.73866882, ..., 3.65090984, 3.45389999,
       4.0188336 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8117329781373854), 'pearson': np.float64(0.8180934894500237), 'spearman': np.float64(0.7596188780115618), 'mse': 0.33725286702031176, 'yhat': array([3.07907757, 3.98312302, 1.13262871, ..., 3.07772311, 4.74118245,
       4.46064562], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.2045062468962505), 'wmean': np.float64(0.1896711475225439)}, 'spearman': {'mean': np.float64(0.28740437603244795), 'wmean': np.float64(0.25956299824286677)}}","{'pearson': {'mean': np.float64(0.008438195955453082), 'wmean': np.float64(-0.005611678732098521)}, 'spearman': {'mean': np.float64(0.06316580946232556), 'wmean': np.float64(0.06894582874111907)}}","{'pearson': {'mean': np.float64(0.09663309526371765), 'wmean': np.float64(0.10396015871132552)}, 'spearman': {'mean': np.float64(0.1624798872375412), 'wmean': np.float64(0.16174321845239586)}}","{'pearson': {'mean': np.float64(0.048691141899210075), 'wmean': np.float64(0.03820480923423521)}, 'spearman': {'mean': np.float64(0.17696928258058403), 'wmean': np.float64(0.18619288062014697)}}","{'pearson': {'mean': np.float64(0.140879006454186), 'wmean': np.float64(0.14759293291612605)}, 'spearman': {'mean': np.float64(0.32161003523725645), 'wmean': np.float64(0.3341395073382351)}}","{'devpearson': np.float64(0.37699458399339103), 'pearson': np.float64(0.30141561759743457), 'spearman': np.float64(0.29686910181868625), 'mse': 2.3630594354615093, 'yhat': array([2.71312356, 2.93142888, 3.08497034, ..., 3.00229686, 3.01130098,
       3.07629709], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.3626208413123291), 'pearson': np.float64(0.42384096474350264), 'spearman': np.float64(0.44213910113898086), 'mse': 0.8483945616763633, 'yhat': array([3.44957728, 3.63826639, 3.12608852, ..., 3.07860519, 3.50333537,
       3.93319406], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5365833596007565), 'wmean': np.float64(0.528487010506129)}, 'spearman': {'mean': np.float64(0.5429643830515222), 'wmean': np.float64(0.5364494126728393)}}","{'pearson': {'mean': np.float64(0.5207873867790279), 'wmean': np.float64(0.5539241924343116)}, 'spearman': {'mean': np.float64(0.525100367740399), 'wmean': np.float64(0.5507914940677109)}}","{'pearson': {'mean': np.float64(0.5954517204432561), 'wmean': np.float64(0.6087832825925822)}, 'spearman': {'mean': np.float64(0.5778739576516675), 'wmean': np.float64(0.5904331511171773)}}","{'pearson': {'mean': np.float64(0.6994164382047612), 'wmean': np.float64(0.7024594879880098)}, 'spearman': {'mean': np.float64(0.7012677373875699), 'wmean': np.float64(0.7043980854622366)}}","{'pearson': {'mean': np.float64(0.627995449528821), 'wmean': np.float64(0.6384902854713479)}, 'spearman': {'mean': np.float64(0.6396221664332005), 'wmean': np.float64(0.6504258957922788)}}","{'devpearson': np.float64(0.733224883900812), 'pearson': np.float64(0.6919954341743255), 'spearman': np.float64(0.6868332477667058), 'mse': 1.352629496160803, 'yhat': array([1.81652586, 1.44101138, 1.90162995, ..., 3.38373736, 3.73875034,
       3.80061533], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7884280935922741), 'pearson': np.float64(0.8220241484954364), 'spearman': np.float64(0.7651837706924408), 'mse': 0.3331017074704909, 'yhat': array([3.23002777, 4.40855859, 1.31812931, ..., 3.27381623, 4.29102065,
       4.54429287], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5365833512207383), 'wmean': np.float64(0.5284870038059702)}, 'spearman': {'mean': np.float64(0.5429672958611631), 'wmean': np.float64(0.536452579415386)}}","{'pearson': {'mean': np.float64(0.5207874104035691), 'wmean': np.float64(0.5539242199407047)}, 'spearman': {'mean': np.float64(0.525100367740399), 'wmean': np.float64(0.5507914940677109)}}","{'pearson': {'mean': np.float64(0.595451719051069), 'wmean': np.float64(0.6087832795373114)}, 'spearman': {'mean': np.float64(0.5778739576516675), 'wmean': np.float64(0.5904331511171773)}}","{'pearson': {'mean': np.float64(0.6994164317633312), 'wmean': np.float64(0.7024594792132348)}, 'spearman': {'mean': np.float64(0.7012688173603168), 'wmean': np.float64(0.704398758791977)}}","{'pearson': {'mean': np.float64(0.6279954311338559), 'wmean': np.float64(0.6384902710647166)}, 'spearman': {'mean': np.float64(0.6396220901813837), 'wmean': np.float64(0.6504258157471593)}}","{'devpearson': np.float64(0.5542723069474537), 'pearson': np.float64(0.5475985144857584), 'spearman': np.float64(0.5397749982027024), 'mse': 2.048880030037499, 'yhat': array([1.00000186, 1.        , 1.06997333, ..., 4.        , 4.        ,
       4.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7457054655344123), 'pearson': np.float64(0.7601179796740429), 'spearman': np.float64(0.7010684361608138), 'mse': 0.49377224781048895, 'yhat': array([3.55385799, 4.07125241, 1.00067726, ..., 3.        , 3.00000013,
       5.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.49898949450171026), 'wmean': np.float64(0.490214603642959)}, 'spearman': {'mean': np.float64(0.5155295807129525), 'wmean': np.float64(0.5097525209332187)}}","{'pearson': {'mean': np.float64(0.42220527565789734), 'wmean': np.float64(0.5063052767278942)}, 'spearman': {'mean': np.float64(0.4197763102171203), 'wmean': np.float64(0.49969943244923326)}}","{'pearson': {'mean': np.float64(0.5668192068815089), 'wmean': np.float64(0.5726249505438689)}, 'spearman': {'mean': np.float64(0.5592808464578282), 'wmean': np.float64(0.5665967818566874)}}","{'pearson': {'mean': np.float64(0.6268533727453331), 'wmean': np.float64(0.645730789160895)}, 'spearman': {'mean': np.float64(0.6340754496545191), 'wmean': np.float64(0.653046041481765)}}","{'pearson': {'mean': np.float64(0.5565765452206406), 'wmean': np.float64(0.5660119975090458)}, 'spearman': {'mean': np.float64(0.5851975830025731), 'wmean': np.float64(0.5947580806239415)}}","{'devpearson': np.float64(0.6798018640087001), 'pearson': np.float64(0.6110268817201768), 'spearman': np.float64(0.6124066538913915), 'mse': 1.485148784212283, 'yhat': array([1.89192883, 2.05607662, 2.10368644, ..., 3.26791034, 4.0670725 ,
       3.7940833 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7915326488205758), 'pearson': np.float64(0.8090200863595112), 'spearman': np.float64(0.7574433519116762), 'mse': 0.3517631030172629, 'yhat': array([2.41893301, 4.2270842 , 1.17821812, ..., 3.00167565, 4.71160747,
       4.67560986], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG-NS_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5336744575123766), 'wmean': np.float64(0.5264967134537339)}, 'spearman': {'mean': np.float64(0.5377805439377175), 'wmean': np.float64(0.5323489715965705)}}","{'pearson': {'mean': np.float64(0.5244106353556172), 'wmean': np.float64(0.5540858615851445)}, 'spearman': {'mean': np.float64(0.5284602662927076), 'wmean': np.float64(0.5511452897204062)}}","{'pearson': {'mean': np.float64(0.5965205385101865), 'wmean': np.float64(0.610554199329658)}, 'spearman': {'mean': np.float64(0.5795740554042143), 'wmean': np.float64(0.5928923218305788)}}","{'pearson': {'mean': np.float64(0.7024577572762891), 'wmean': np.float64(0.7049858214796325)}, 'spearman': {'mean': np.float64(0.7037214409600377), 'wmean': np.float64(0.7063832082022454)}}","{'pearson': {'mean': np.float64(0.6273106049419149), 'wmean': np.float64(0.6380557003660458)}, 'spearman': {'mean': np.float64(0.6423204756416167), 'wmean': np.float64(0.6532031852654324)}}","{'devpearson': np.float64(0.7212608979882313), 'pearson': np.float64(0.6864815345694675), 'spearman': np.float64(0.6840228514293023), 'mse': 1.3409412248198853, 'yhat': array([2.0627058 , 1.22572128, 1.70435668, ..., 3.26551569, 3.75481538,
       3.69238381], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7896019095449553), 'pearson': np.float64(0.8235805121971007), 'spearman': np.float64(0.7647361842700063), 'mse': 0.32939598410142273, 'yhat': array([3.57610832, 4.33456694, 1.17652139, ..., 3.30060507, 4.20513121,
       4.43697937], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,SUM-NS_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5336744299355727), 'wmean': np.float64(0.526496684369501)}, 'spearman': {'mean': np.float64(0.5376435206148417), 'wmean': np.float64(0.5322525821223142)}}","{'pearson': {'mean': np.float64(0.5244106928179865), 'wmean': np.float64(0.5540858834431004)}, 'spearman': {'mean': np.float64(0.5284602662927076), 'wmean': np.float64(0.5511452897204062)}}","{'pearson': {'mean': np.float64(0.5965205119796385), 'wmean': np.float64(0.6105541790947403)}, 'spearman': {'mean': np.float64(0.5795740554042143), 'wmean': np.float64(0.5928923218305788)}}","{'pearson': {'mean': np.float64(0.7024577617038603), 'wmean': np.float64(0.7049858211606612)}, 'spearman': {'mean': np.float64(0.7037203556707423), 'wmean': np.float64(0.7063825282433845)}}","{'pearson': {'mean': np.float64(0.6273106024811417), 'wmean': np.float64(0.6380556960361591)}, 'spearman': {'mean': np.float64(0.6423204363853581), 'wmean': np.float64(0.6532031472007636)}}","{'devpearson': np.float64(0.3799669855034419), 'pearson': np.float64(0.4058115001905104), 'spearman': np.float64(0.3626811866535428), 'mse': 1.9764730629477514, 'yhat': array([1.15800621, 1.00004528, 1.17948521, ..., 3.        , 3.        ,
       3.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.06146803726878958), 'pearson': np.float64(0.07403809343058784), 'spearman': np.float64(-0.00039407579563668904), 'mse': 1.2384884757398174, 'yhat': array([3.99999925, 4.0000006 , 3.99999966, ..., 4.        , 4.        ,
       4.        ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,MAX-NS_LYR-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.4636682460923633), 'wmean': np.float64(0.4568420476919584)}, 'spearman': {'mean': np.float64(0.5051375060938101), 'wmean': np.float64(0.4993350896103254)}}","{'pearson': {'mean': np.float64(0.4103311204336011), 'wmean': np.float64(0.49553630463986686)}, 'spearman': {'mean': np.float64(0.41027353824481194), 'wmean': np.float64(0.4912666952492147)}}","{'pearson': {'mean': np.float64(0.5506351719975217), 'wmean': np.float64(0.5540641466594454)}, 'spearman': {'mean': np.float64(0.5472575362361484), 'wmean': np.float64(0.5525237417580668)}}","{'pearson': {'mean': np.float64(0.6069148820386473), 'wmean': np.float64(0.6253877458116287)}, 'spearman': {'mean': np.float64(0.6220578989642946), 'wmean': np.float64(0.640433948670592)}}","{'pearson': {'mean': np.float64(0.5294087136557702), 'wmean': np.float64(0.5377876428799682)}, 'spearman': {'mean': np.float64(0.5759902353356802), 'wmean': np.float64(0.5848386141038873)}}","{'devpearson': np.float64(0.6718136347923042), 'pearson': np.float64(0.6005683531889278), 'spearman': np.float64(0.5996188081147836), 'mse': 1.510389426180023, 'yhat': array([1.81496482, 2.09099441, 2.3819017 , ..., 3.272259  , 4.11254399,
       3.71625462], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7889681102638982), 'pearson': np.float64(0.8080006293336761), 'spearman': np.float64(0.755102616845038), 'mse': 0.3533290269787872, 'yhat': array([2.48166042, 4.03125154, 1.09883334, ..., 3.00277437, 4.69674979,
       4.55104652], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
